Product, Price
"HP Refurbished EliteBook 840 G1, Intel Core I7, 14"", 500GB HDD, 4GB RA","KSh 23,999"
"Lenovo V14-IGL-Intel Celeron-512GB SSD-4GB RAM-Windows 11-14"" Display-","KSh 34,999"
"HP Refurbished EliteBook 820 12.5"" Intel Core I5 8 GB RAM HDD 500GB","KSh 22,999"
"HP Refurbished EliteBook 840 G3 Intel Core I5 6th Gen 8GB Ram, 256SSD ","KSh 29,800"
Lenovo Refurbished Thinkpad Yoga 11e Touch Screen Intel Celeron 4GB 50,"KSh 19,250"
"HP Refurbished EliteBook Folio 9470m, 14"" Intel Core I5 4 GB + 500 GB","KSh 25,800"
"HP Probook 430 G8 I3 -11TH GEN, 8GB RAM, 256GB SSD,, 13.3''INCHES","KSh 74,000"
"HP Refurbished EliteBook Folio 9470m 14"" Intel Core I5 4GB Ram, 500GB ","KSh 25,900"
"HP Probook 430 G5-Refurbished Intel Core I5-7200U, 8GB RAM, 128GB SSD+","KSh 39,424"
"Lenovo Refurbished Thinkpad T470s – Intel Core I5, 8GB RAM, 256GB SSD ","KSh 37,000"
Generic DIY Main Board For CO2 Laser Engraving Engraver Main Board Las,"KSh 4,449"
HP Refurbished EliteBook 840 G3 Core i5-6300U -8GB - 500 GB – Win 10 -,"KSh 27,999"
"Apple Refurbished MacBook Pro 13"" - Core I5 2.4GHz -16GB RAM, 500GB HD","KSh 46,999"
"Lenovo 14"" - Intel Celeron - 1TB HDD - 4GB RAM - Windows 10 - Grey + L","KSh 31,499"
"HP 250 G6-15.6""-Core I5-4GB RAM-1TB HDD-2GB AMD RADEON-DOS-Grey","KSh 61,999"
Lenovo BRAND NEW SEALED IDEAPAD 3 CORE I7 4GB 1TB 14'' INCHES.,"KSh 88,999"
HP Refurbished EliteBook 840 G1 Core I7 500GB 4GB RAM 14 Inch Windows ,"KSh 27,900"
HP REFURBISHED ELITEBOOK 840 4TH GEN CORE I5 4GB 500HDD 14' SCREEN SIZ,"KSh 20,999"
"Lenovo Refurbished Thinkpad X130e AMD Ram 4GB, HDD 320GB - 11.6""- Blac","KSh 13,250"
HP REFURBISHED 1030 G2 X360 TOUCHSCREEN CORE I7 16GB 512SSD GEN 7TH IN,"KSh 64,999"
"HP Refurbished EliteBook 840 G3 Intel Core I5 6th Gen 8GB, 256GB SSD -","KSh 27,599"
"Lenovo Refurbished Intel Core I5 Thinkpad T420, 4GB RAM,500GB HDD","KSh 17,000"
HP REFURBISHED 840 G3 *TOUCH SCREEN* CORE I5 8GB 500 HDD 14'' INCHES W,"KSh 30,999"
"HP Refurbished EliteBook 820 Core I5 4th Gen 4GB RAM 500GB 12.5"" Slim ","KSh 23,799"
"HP SUPER SLIM Refurbished EliteBook Folio 9470m, 14"" Intel Core I7 4GB","KSh 30,999"
HP Refurbished Hp Probook 430 G5 8th Generation Intel Core I5 Processo,"KSh 45,000"
DELL BRAND NEW SEALED 7090 CORE I7 4GB 1TB 18.5' INCHES DOS,"KSh 101,650"
Generic Laptop Protecting Cover For Book Pro 13 Inch Painting Surface ,"KSh 1,631"
HP REFURBISHED 1030 G2 X360 TOUCHSCREEN CORE I7 16GB 512SSD GEN 7TH IN,"KSh 64,999"
HP EliteBook Folio 1040 G1 4GB RAM -512 GB SSD Refurbished - Core I7- ,"KSh 46,000"
HP Refurbished EliteBook 840 G2 5th Gen Core I5 -4GB RAM-500GB HDD -14,"KSh 24,699"
"HP Refurbished EliteBook 840 G3 Intel Core I5 6th Gen 8GB, 256GB SSD -","KSh 27,599"
"Lenovo Refurbished Intel Core I5 Thinkpad T420, 4GB RAM,500GB HDD","KSh 17,000"
HP REFURBISHED 840 G3 *TOUCH SCREEN* CORE I5 8GB 500 HDD 14'' INCHES W,"KSh 30,999"
"HP Refurbished EliteBook 820 Core I5 4th Gen 4GB RAM 500GB 12.5"" Slim ","KSh 23,799"
"HP SUPER SLIM Refurbished EliteBook Folio 9470m, 14"" Intel Core I7 4GB","KSh 30,999"
HP Refurbished Hp Probook 430 G5 8th Generation Intel Core I5 Processo,"KSh 45,000"
DELL BRAND NEW SEALED 7090 CORE I7 4GB 1TB 18.5' INCHES DOS,"KSh 101,650"
HP Refurbished Elitebook 820 G3 Core I5 8GB RAM 256GB SSD 6th Gen 12.5,"KSh 30,500"
Huawei Mate Pad Pro 2020 6/128GB - Blue,"KSh 36,149"
"Lenovo Refurbished Thinkpad X131e Intel Core I3 4GB, 320GB 12.5"" + FRE","KSh 17,500"
"HP Refurbished Elitebook 820 G3 Business 12.5"", Intel Core I5-6300U 2.","KSh 26,000"
HP Refurbished Revolve 810 G3 Convertible - Core I5 Ram 8gb - Ssd 256g,"KSh 22,800"
Generic NEW Laptop Memory RAM DDR3 PC3 8500 1066MHz 204pin SOM Non-ECC,"KSh 1,629"
"HP 8GB, 1TB HDD Refurbished EliteBook 840 G3 Intel Core I7 6th Gen Win","KSh 35,900"
HP EliteBook Folio 1040 G2-8GB RAM -256GB SSD Refurbished Core I5- Win,"KSh 36,000"
Generic Wireless Bluetooth Mini Waterproof Flexible Silicone Keyboard ,"KSh 2,867"
"DELL Refurbished Xps13 9365 8th Gen Core I5 -8GB RAM, 256GBSSD X360 To","KSh 54,999"
"Lenovo IdeaPad 3 Core I5 8GB RAM 512SSD 11th Generation 15"" Platinum G","KSh 72,499"
HP REFURBISHED PROBOOK 11 G2 CORE I3 8GB 500HDD *TOUCHSCREEN* WINDOWS ,"KSh 22,999"
"HP 6TH GEN TouchScreen Refurbished Elitebook 840 G3,Intel Core I5 -1TB","KSh 31,999"
"HP Refurbished Elitebook Folio 9470m 14"" Intel Core I5 8GB RAM 500GB H","KSh 28,000"
"Lenovo 14"" - Intel Celeron - 1TB HDD - 4GB RAM - Windows 10 - Grey + P","KSh 30,999"
"HP Refurbished ProBook 440- Intel Core i5 4GB RAM 500GB HDD-14""-Win 10","KSh 21,999"
"HP EliteBook 840 G3 Core I7 16GB-256GB SSD 6th Gen 14"" Refurbished Win","KSh 39,999"
"HP Notebook 15-Intel Celeron-4GB RAM-500GB HDD-Windows 10-15.6""-Black+","KSh 31,599"
HP EliteBook 830 G5 Refurbished Core I5 8th Gen 16GB RAM 256GB SSD - F,"KSh 42,999"
Asus BRAND NEW SEALED E410M CELERON 4GB RAM 128 SSD 14' INCHES WINDOWS,"KSh 39,999"
HP EliteBook 820 Core I5 8GB RAM 512gb SSD Slim Ultrabook Laptop Refur,"KSh 26,999"
Generic PU Leather Smart Tablet Full Protective Cover Suitable For Ipa,KSh 847
"Lenovo Refurbished ThinkPad Yoga 11e Intel Celeron, 11.6"" SCREEN, X360","KSh 16,500"
Lenovo BRAND NEW SEALED LENOVO IDEAPAD 3 CORE I5 4GB 1TB 15.6'' INCHES,"KSh 73,000"
"Lenovo IdeaPad 3 Intel Celeron N4020, 4GBRAM 1TB 15.6""INCH","KSh 41,999"
HP Refurbished Revolve 810 Convertible - Intel Core I5 Ram 8gb - Ssd 2,"KSh 22,589"
DELL Latitude Detachable Without Keyboard And Pen,"KSh 115,000"
"HP 250 G7 Core I3-1005G1 4GB RAM 1TB HDD Windows 10 Home 15.6"" HD Lapt","KSh 117,310"
Generic 【Flash Deal】2in1 Bluetooth Keyboard Stand Cover Holder For IPa,"KSh 5,616"
Generic Magnetic PU Leather Protective Case Cover Skin For Kindle Pape,KSh 639
"HP Folio 9470m- 14"" Intel Core I5 4GB RAM 500GB HDD Win 10 Silver & Bl","KSh 23,999"
HP Refurbished Folio 1040 G1 Core I5-8GB RAM - 256GB SSD Touchscreen -,"KSh 42,500"
"HP Refurb EliteBook 840 G1, 14"" - Intel Core I5, 500GB HDD, 4GB RAM - ","KSh 29,999"
"HP Refurbished 840 G3 Core I5 6th Gen 8GB, 128 GB SSD 500GB HDD WIN 11","KSh 33,000"
HP Pavilion Refurbished 13 Core I5 8th Gen 8GB 256GB SSD Windows 10 Ho,"KSh 64,799"
Asus BRAND NEW SEALED ASUS E410M INTEL CELERON 4GB 128SSD 14' INCHES,"KSh 40,999"
Mecer Xpression Z140C+R 14-inch Notebook PC (Z140C+R)-Intel Atom,"KSh 29,999"
Asus VIVO BOOK S14 Series Intel Core I7-10510U 8gb 512 Ssd Windows 10,"KSh 120,000"
"HP 250 G6 - 15.6"" - Intel Core i3 - 1TB HDD - 4GB RAM - No OS - Grey","KSh 45,999"
Generic Compact PU Leather Tablet Cover SolidFlip Stand Suitable For I,"KSh 1,310"
HP REFURBISHED ELITEBOOK 840 4TH GEN CORE I5 4GB 1 TB 14' SCREEN SIZE ,"KSh 23,999"
"HP Refurbished ProBook X360 11 G2 , Intel Core I5 7th Gen., 8GB RAM, 5","KSh 25,999"
"HP Refurbished Elitebook 840 G3 6th Gen , Core I5, 16GB RAM- SSD 1TB -","KSh 37,999"
HP Refurbished EliteBook 820 G3 Intel Core I5 - 8GB RAM - 500GB HDD,"KSh 24,999"
"HP Certified Refurbished ProBook X360 11 G2 , Intel Core I5, 8GB RAM, ","KSh 31,999"
HP Refurbished EliteBook 840 G1 Intel Core I3 4th Gen 4GB RAM 500GB HD,"KSh 23,499"
"HP Refurbished EliteBook 820 G3-6th Gen Core I5-8GB RAM,256GB SSD-Silv","KSh 26,999"
HP Refurbished Folio 1040 Core I7 8gb 256ssd 2.8ghz Windows 10 Trial,"KSh 42,000"
"HP Notebook 15-Intel Celeron-8GB RAM-512GB SSD-Windows 11-15.6""-Black+","KSh 38,999"
HP REFURBISHED ELITEBOOK 840 G1 CORE I5 8GB 1TB 14' SCREEN SIZE 4TH GE,"KSh 26,999"
"HP Stream 11 Pro Refurbished - 11.6"" Intel Celeron 4GB RAM 64GB SSD Ul","KSh 14,699"
"DELL Refurbished Latitude E3350, Core I5, 4GB, 128GB SDD,6TH Gen ,Wind","KSh 26,999"
"HP Refurbished EliteBook 820 G1, Intel Core I5, 4GB RAM, 500GB HDD","KSh 30,000"
Lenovo BRAND NEW SEALED IDEAPAD 3 CORE I5 4GB 1TB 15.6'' INCHES.,"KSh 68,000"
HP Probook 440 G8 INTEL CORE I7 11TH GENERATION,"KSh 155,000"
HP PROBOOK 430 G4 2.7GHZ CORE I5 (7TH GEN) 8GB RAM 500GB HDD – 13.3″,"KSh 25,000"
DELL Inspiron 5401 (INS-5401-00004-PLS ) Core I5-1035G1 8GB 256 SSD 14,"KSh 92,000"
HP REFURBISHED ELITEBOOK 820 G3 8 GB 1 TB WINDOWS 10 (1 YEAR WARRANTY),"KSh 27,999"
"HP Refurbished EliteBook 8460p Core I5, 4GB Ram, 500GB + FREE Mouse","KSh 19,199"
Lenovo Refurbished ThinkPad Yoga 11e X360 Intel -Touchscreen- Converti,"KSh 18,953"
HP Refurbished ProBook 430 G3 Core I5 8GB RAM 500GB HDD 13.3'' 6th Gen,"KSh 27,500"
HP Refurbished EliteBook 840 14'' - Intel Core i5 - 500 Hard Disk - 8G,"KSh 25,999"
"HP Revolve 810 Core I5 8GB RAM, 512GB SSD, 11.6""- Sliver Refurbished","KSh 28,999"
HP Desktop CPU Intel Core 2 Duo 2GB RAM 250GB HDD Win 10 Pro- Certifie,"KSh 9,499"
HP Refurbished EliteBook 840 G1 Core I7 500GB 4GB RAM 14 Inch Windows ,"KSh 25,500"
"HP Refurbished Elitebook 820 12.5"",Intel Core I5 4GB RAM, 500GB HDD + ","KSh 21,970"
"HP PROBOOK 450 (refurb) Celeron- 4GB RAM, 500GB HDD + WIN 10+AVG ANTIV","KSh 22,200"
"Generic Laptop Cooling Pad, Gaming Laptop Cooler,(With RGB","KSh 5,298"
"Toshiba Refurbished Portege M780, 4GB Ram, 250GB HDD, Intel Core I7.","KSh 19,999"
HP 6th Gen 640 Refurbished Intel Core I5 ProBook 500GB HDD 8GB RAM,"KSh 29,000"
"HP Refurbished HP EliteBook 840 G1 Core I5 500GB HDD 4GB RAM 14""INCHES","KSh 20,999"
"HP SUPER SLIM Refurbished HP EliteBook Folio 9470m, 14"" Intel Core I7 ","KSh 33,000"
Freenove 4WD Smart Car Kit For Raspberry Pi (Raspberry Pi NOT Included,"KSh 10,200"
"DELL Latitude 12 E7290 Ultrabook Refurbished – Core I7-8650U, Core I7,","KSh 66,000"
"Lenovo BRAND NEW ThinkBook 14 G2 Intel Core I5 1135G7 11th Generation,","KSh 90,000"
"HP Certified Refurbished ProBook X360 11 G2 , Intel Core I5, 8GB RAM, ","KSh 31,999"
HP BRAND NEW SEALED LAPTOP 15 CORE I7 8GB 1 TB 15.6'' INCHES DOS,"KSh 110,000"
"HP Refurbished EliteBook 840 G3 Core I5 8GB 256GB SSD 14"" Touchscreen ","KSh 32,999"
HP Refurbished EliteBook 840 - 14'' - Intel Core i5 - 750 Hard Disk - ,"KSh 30,000"
"HP Revolve 810 G3 Refurbished- Core I5- 8GB RAM /512 SSD - 11.6""- Sliv","KSh 35,000"
Generic Portable Size Tablet 7 Inch Tablet For Allwinner A33 Tablet PC,"KSh 6,156"
DELL Inspiron 5401 (INS-5401-00004-PLS ) Core I5-1035G1 8GB 256 SSD 14,"KSh 92,000"
"Lenovo Refurbished Thinkpad 11E NON TOUCH 12"" CELERON 8GB RAM, 320GB H","KSh 14,249"
HP REFURBISHED ELITEBOOK 8440 CORE I5 4GB 500HDD 14' INCHES WINDOWS 10,"KSh 18,999"
"DELL LATITUDE 5280 Core I5 8gb RAM 128gb SSD 7th Gen Refurbished 12.5""","KSh 27,500"
Generic 360o Rotating Bluetooth 7 S Backlit Aluminum Keyboard For IPad,"KSh 11,723"
HP REFURBISHED ZBOOK STUDIO CORE I7 16GB 512 SSD 4GB NVIDIA GRAPHICS C,"KSh 66,000"
"HP Refurb ProBook 650 G1, 4th Gen- 4gb Ram 500Hdd - 2.60GHz ,15.6"" Inc","KSh 24,999"
HP 11TH GEN BRAND NEW HP ELITEBOOK 840 G8 512SSD 8GB INTEL CORE I7 14I,"KSh 245,000"
Lenovo BRAND NEW SEALED IDEAPAD 3 CORE I3 4GB 1TB 15.6'' INCHES FreeDO,"KSh 53,999"
"Lenovo ThinkPad T420 14"" Intel Core I5-2520M 2.50 GHz , 4 GB RAM, 320 ","KSh 16,000"
"HP Refurbished ProBook X360 11 G2 , Intel Core I5 7th Gen., 8GB RAM, 5","KSh 25,999"
HP REFURBISHED ELITEBOOK 840 4TH GEN CORE I5 4GB 256 SSD 14' SCREEN SI,"KSh 23,999"
"HP EliteBook 820 G3 Intel Core I5 6th Gen 16GB-512GB SSD Silver-14"" Re","KSh 39,500"
"HP Probook 450 I5 8gb - 10210U - 1TB - No Windows- 15.6"" -silver Lapto","KSh 123,000"
HP Refurbished EliteBook 810 G3 Core I5 2.3GHz- 8GB RAM - 256GB SSD -1,"KSh 22,499"
HP Refurbished EliteBook 840 G1 Core I7 500GB 4GB RAM 14 Inch Windows ,"KSh 25,500"
"HP Refurbished Revolve 810- Core I5- 8GB RAM /256 SSD - 11.6""- Sliver ","KSh 21,599"
HP Pavilion Refurbished 13 Core I5 8th Gen 8GB 256GB SSD Windows 10 Ho,"KSh 60,799"
HP REFURBISHED ELITEBOOK 820 G3 8 GB 500 HDD WINDOWS 10 (1 YEAR WARRAN,"KSh 24,999"
"HP EliteBook 840 G1 Refurb , 4th Gen - 4gb Ram + 500Hdd 14inches - Cor","KSh 24,699"
"Lenovo Refurbished ThinkPad 11e Yoga 11.6"" - Intel Core I3- 4GB RAM -2","KSh 22,999"
"HP SUPER SLIM Refurbished HP EliteBook Folio 9470m, 14"" Intel Core I5 ","KSh 30,000"
"HP Refurbished Elitebook 820 -Corei7-4GBRAM-500GB- WIN 10 Trial 12"" Sl","KSh 27,000"
"HP Laptop 15s Fq2000ny Core I7 11th Gen 8GB,256SSD,15.6”,Windows10 +FR","KSh 90,000"
Lenovo Refurbished Thinkpad X250 Intel Core I5 4GB/500GB HDD 12.5'' Bl,"KSh 20,500"
DELL BRAND NEW SEALED VOSTRO 3500 CORE 15 4GB 1TB 15.6'' INCHES UBUNTU,"KSh 90,000"
Lenovo BRAND NEW THINKBOOK 15 CORE I7 8GB RAM 1TB HDD FREEDOS 15.6'' I,"KSh 99,999"
"Lenovo Refurbished ThinkPad Yoga 11e Intel Celeron,X360 4GB RAM ,128GB","KSh 16,800"
"HP EliteBook 820 G3 Core I5 8GB-256GB SSD 6th Gen 12.5"" Refurbished Wi","KSh 26,500"
"Lenovo Refurbished Thinkpad X131e Intel Core I3 4GB, 500GB 12.5"" - Bla","KSh 21,200"
"HP Refurbished Probook 430 Intel Core I3 4GB RAM 128GB SSD 13.3""-WIN 1","KSh 18,999"
"Apple Refurbished MacBook Pro 13"" - Core I5 2.4GHz -16GB RAM, 500GB HD","KSh 45,000"
"HP 255 G8 AMD Ryzen 3 HP 4GB RAM/ 1TB HDD/ 14"" Inch Screen HD/ DOS","KSh 60,000"
"HP Refurbished ZBook 15 G3 Mobile Workstation15.6"", I7, 32GB RAM - 512","KSh 98,500"
HP Refurbished HP ProBook 430 G5 Intel Core I5 7th Gen 8GB RAM 256GB S,"KSh 39,999"
"Lenovo Refurbished Thinkpad 11E NON TOUCH 12"" CELERON 4GB RAM, 320GB H","KSh 14,723"
Generic Luxury Bluetooth Wireless Keyboard Case With Snap Joint For IP,"KSh 6,540"
"HP Notebook 15-Intel® Celeron®-15.6""-4GB RAM-500GB HDD-Windows 10-Blac","KSh 30,000"
"HP Stream 11 Pro Refurbished - 11.6"" Intel Celeron 4GB RAM 64GB SSD Ul","KSh 14,699"
HP Refurbished EliteBook 810 G1- Core I3-3227U 1.9GHz -4GB RAM - 128 G,"KSh 19,495"
"Lenovo Ideapad 3-15.6""-Intel Celeron-1TB HDD-4GB RAM-Windows 10-Grey+K","KSh 31,999"
"HP Refurbished EliteBook 840 G3 Intel Core I5 6th Gen 8GB, 256GB SSD -","KSh 26,999"
"HP Refurbished Stream 11 Pro G2 - Intel Celeron N3050 11.6"" 4GB RAM 64","KSh 16,499"
"Generic F13 7.0 Inch Pocket Notebook, 8GB+128GB, Windows 10 Intel Cele","KSh 53,799"
HP Laptop Adapter 19.5V 3.33A Blue Centre Pin - Black Complete with po,"KSh 1,487"
Hewlett Packard Elitebook 9480,"KSh 30,000"
"HP Refurbished EliteBook 820 G2 Core I5-5300U 2.3GHz, 8GB RAM 500GB HD","KSh 21,500"
Asus X543M INTEL CELERON 4GB RAM 1000GB HDD WIN10 15.6 INCH WITH BAG A,"KSh 36,999"
"HP Refurbished Elitebook Folio 9470 - 14"" - Intel Core I5- 4GB RAM - 5","KSh 25,000"
"HP REFURBISHED HP ELITEBOOK 840 G1 Intel Core I5 14"" 500GB HDD 4GB Ram","KSh 20,999"
"HP Refurbished EliteBook 820 G2 Core I7 4GB RAM 500GB 5th Gen 12.5"" Ul","KSh 26,990"
"Lenovo Refurbished Thinkpad X131e Intel Celeron 4GB, 320GB Camera WiFi","KSh 16,999"
"HP EliteBook Refurbished 820 G4 12"" Touchscreen, Core I5-7300U, 8GB RA","KSh 30,589"
"HP Elitebook Folio 9470 - 14"" - Intel Core I5- 8GB RAM - 500GB HDD - S","KSh 24,499"
HP Refurbished HP ELITEBOOK 840 G2 (L3Z73UT) LAPTOP (CORE I5 5TH GEN/4,"KSh 23,000"
"HP Refurbished Elitebook 8440P - I7"" - Core I5 - 500GB/4GB RAM - Windo","KSh 20,999"
"HP Refurb EliteBook 850 G1 -15.6"" -Intel Core I5 -500GB HDD - 4GB RAM,","KSh 29,449"
HP Refurbished ProBook 430 G5 Core I5 - 7TH Gen - 8GB Ram - 128 SSD - ,"KSh 32,000"
"HP Refurbished Elitebook 820 G3 6th Gen Core I5, 8GB RAM, 256 GB SSD -","KSh 24,500"
"HP Refurbished Folio 9470 EliteBook 14"" Intel Core I7 4GB, 500GB With ","KSh 29,000"
"HP 16GB RAM, 256 GB SSD 6th Gen Refurbished EliteBook 840 G3 Intel Cor","KSh 28,405"
HP REFURBISHED ELITEBOOK *TOUCH SCREEN* 840 G3 6TH GEN CORE I5 8GB 500,"KSh 29,999"
"Lenovo Refurbished ThinkPad L460, Core I5 ,2.30GHz 4GB,500GB HDD Windo","KSh 22,000"
"Apple MacBook Pro (13-inch, 2017) Intel Core I5 8Gb RAM, 128Gb SSD - S","KSh 75,000"
Lenovo Ideapad 3-Intel Celeron (N Series)-256GB SSD+1TB HDD-4GB RAM-Wi,"KSh 35,995"
DELL Refurbished Latitude E7270 Core I5 8GB 256GB SSD 6th Gen 12.5 Inc,"KSh 27,900"
"HP 255 G7 AMD RYZEN 3 4GB DDR4 RAM 1TB HDD STORAGE 15.6"" BLACK","KSh 60,000"
HP 15-DW1070NIA Core I7-10510U-8GB-1TB/15.6 HD-WIN10H - NATURAL SILVER,"KSh 123,200"
Lenovo Refurbished Thinkpad Yoga 11e Touch Screen Intel Celeron 4GB 25,"KSh 24,400"
XIAOMI Mi Notebook Pro Laptop Thin and Light 15.6 Inch,"KSh 276,379"
"Lenovo Ideapad 3-Intel® Celeron®-256GB SSD+1TB HDD-4GB RAM-15.6""-Windo","KSh 35,000"
"DELL 7490 Refurbished, Core I5-8350U,16GB RAM, 256GB SSD, Touchscreen,","KSh 55,100"
"HP Refurbished EliteBook 820 G1 Core I5 8GB RAM 500GB, Windows10","KSh 21,999"
DELL INSPIRON 3493 Core I5 10TH Gen - 8GB Ram - 512 SSD - Windows 10 -,"KSh 71,000"
"DELL Refurbished Latitude E7440 - 14"" Touchscreen, Core I5 - 4GB RAM -","KSh 31,599"
"DELL LATITUDE 3420 LAPTOP CI7-1165G7/8GB RAM/1TB/14.0"" HD/UBUNTU","KSh 131,500"
HP REFURBISHED ELITEBOOK 820 G3 CORE 4GB 500HDD 6TH GEN 13.3' INCHES,"KSh 23,999"
"HP Notebook 15-Intel® Celeron®-15.6""-4GB RAM-256GB SSD-Windows 11-Blac","KSh 33,000"
"HP Refurbished Elitebook 840 G3, 14"" - Intel Core I5 - 500GB HDD - 8GB","KSh 27,499"
"Lenovo Refurbished ThinkPad Yoga 11e X360 11.6"" Intel 4th Gen Touchscr","KSh 18,905"
HP REFURBISHED 840 G3 *TOUCH SCREEN* CORE I5 4GB 256 SSD 14'' INCHES W,"KSh 31,999"
"Lenovo Ideapad 3-15.6""-Intel Celeron-1TB HDD-4GB RAM-Windows 10-Grey+B","KSh 38,999"
"Lenovo Refurb X1 CARBON , 8th Gen- 16gb 512ssd - Core I7","KSh 64,799"
Generic 3G HSDPA\HSUPA Wireless Wifi Router USB Surf Stick Dongle Mobi,"KSh 2,224"
HP 250 G8 INTEL COREI5 LAPTOP,"KSh 72,380"
HP Refurbished - EliteBook 820 Core I3 4GB RAM 500gb Hdd Slim Ultraboo,"KSh 18,999"
"HP Certified Refurbished ProBook X360 11 G2 , Intel Core I5, 8GB RAM, ","KSh 28,999"
"Lenovo Refurbished Thinkpad 11e Celeron 4GB RAM 500GB HDD 11.6"" Ultrap","KSh 14,999"
HP REFURBISHED PROBOOK 11 G2 CORE I3 *TOUCH SCREEN* 4GB 500 HDD WINDOW,"KSh 22,999"
"HP Refurbished ProBook 6570B - Intel Core I5-3340, 2.70GHz, 4GB RAM 50","KSh 24,999"
"DELL Refurbished Latitude E7470 - 14"" Touchscreen- Core I5 - 256GB SSD","KSh 35,999"
HP Refurbished Elitebook 820 G3 Core I5 8GB RAM 256GB SSD 6th Gen + FR,"KSh 24,700"
"Lenovo Ideapad 3-Intel® Celeron®-1TB HDD-4GB RAM-15.6""-Windows 10-Grey","KSh 33,000"
Generic Blue Stars Gaming Mouse Pad Large Anti-Slip Computer Mousepad ,"KSh 3,233"
HP Refurb 840 G4 - 8GB Ram 256SSD - Core I5,"KSh 32,999"
HP Refurb ELITEBOOK 1030 G2 X360 Touchscreen 7th Gen Core I5 8gb 512SS,"KSh 65,000"
HP Refurbished Elitebook 840 G3 - 14'' - Intel Core I5 - 8GB RAM - 500,"KSh 27,440"
HP Corei5 -4GB Ram-500GB HDD-EliteBook 820 Refurbished -windows 10 Off,"KSh 20,400"
"Lenovo THINBOOK 15 LAPTOP, CORE I7, 8GB RAM, 1 TB HARDDISK, SILVER","KSh 87,000"
Lenovo Refurbished ThinkPad X240 Intel Core I5 4GB/500GB HDD 12.5'' Bl,"KSh 19,000"
"HP Refurbished Revolve 810 G3 Core I7 8GB RAM, 256GB SSD, 11.6""- Slive","KSh 33,290"
"Generic F13 7.0 Inch Pocket Notebook, 8GB+256GB, Windows 10 Intel Cele","KSh 56,399"
"DELL Latitude 3190 11.6"" Multi-Touch 2-in-1 Education Laptop - 4GB Ram","KSh 30,200"
Generic Memory RAM Laptop Notebook DDR3 1333MHZ PC3-10600 204Pin CL9 S,"KSh 2,199"
"HP Refurbished EliteBook 820 G2 Core I5 5th Gen 2.2GHz, 4GB Ram 500GB ","KSh 23,900"
HP REFURBISHED ELITEBOOK FOLIO 1040 G3 CORE I7 8GB 256 SSD 14'' INCHES,"KSh 45,999"
"Lenovo IdeaPad 3 Core I5 11th Gen, 8GB RAM - 1TB Harddisk 15.6inch Gre","KSh 73,599"
"Asus X543U 15.6"" INCHES INTEL Core I3 ,1TB HDD, 4GB RAM WINDOWS 10","KSh 48,999"
Generic USB2.0 External DVD ROM Player Reader Combo CD-RW Drive For PC,"KSh 4,491"
HP 250 G8 Core I7-1065G7 10th Gen -8GB-1TB-15.6'' (BRAND NEW),"KSh 111,300"
"Asus X543U 15.6"" INCHES INTEL Core I3 ,1TB HDD, 4GB RAM WINDOWS 10","KSh 53,999"
"Lenovo Refurbished Thinkpad 11e Celeron 4GB RAM 500GB HDD 11.6"" Notebo","KSh 14,999"
HP Refurbished EliteBook 810 G1- Intel Core I3 -1.9GHz -4GB RAM -128 G,"KSh 19,490"
Lenovo BRAND NEW SEALED IDEAPAD 3 CORE I3 4GB 1TB 15.6'' INCHES 1 YEAR,"KSh 60,700"
HP Notebook 14 Core I5 12gb Ram - 512ssd Hard Disk - Windows 10 + Free,"KSh 86,000"
HP 16GB 256 GB SSD 7th Gen Refurbished EliteBook 840 G4 Intel Core I7 ,"KSh 38,000"
HP REFURBISHED 840 G3 *TOUCH SCREEN* CORE I5 4GB 500 HDD 14'' INCHES W,"KSh 29,999"
HP Refurbished EliteBook 820 G1 Core I7 8GB RAM 500GB Slim Ultrabook L,"KSh 29,000"
"HP PROBOOK 450 G8 11th Gen CORE I7, 8 GB RAM, 512 GB SSD, 15.6-inch","KSh 135,000"
"Lenovo V Series-Intel Celeron-256GB SSD+1TB HDD-4GB RAM-Windows 11-14""","KSh 33,599"
HP Refurbished EliteBook 810 G1-Core I3 3227U 1.9GHz -4GB RAM -128 GB ,"KSh 19,500"
"Lenovo Refurbished Thinkpad X240-Core I5,4GB,500GB HDD 12.5'' + FREE W","KSh 23,499"
"Lenovo E14, CORE I5-12TH GEN, 8GB RAM, 512GB SSD, 14 INCHES SCREEN, BL","KSh 104,900"
"HP Refurbished Revolve 810 Core I5 4GB RAM, 128GB SSD, 11.6""- Sliver +","KSh 21,455"
"HP Refurbished Elitebook 820, Core I7, 4GB RAM-+ 500 GB HDD - Black 12","KSh 24,999"
HP 250 G8 I5-1035g1 15 4gb/1TB HDD Notebook PC(Product No:2R9H2EA),"KSh 64,999"
HP Refurbished EliteBook 840 G3 Intel Core I7 6th Gen -8GB Ram - 500GB,"KSh 42,500"
Lenovo Ideapad 3 Intel Celeron N4020 - 4GB RAM - 1TB HDD - 15.6'' Inch,"KSh 40,999"
Generic 4G LTE FDD/TD Mobile Broadband Wi-Fi Router Wireless Hotspot M,"KSh 6,989"
"HP Notebook 15-Intel Celeron-4GB RAM-500GB HDD-Windows 10-15.6""-Black+","KSh 30,999"
HP Refurbished ProBook X360 11e-Intel Celeron-4GB RAM+128GB SSD-Black-,"KSh 17,999"
HP Refurbished ProBook X360 11e-Intel Celeron-4GB RAM+128GB SSD-Black-,"KSh 18,999"
